2022-10-21T11:44:55Z;1ELS0208029975;0.00;25.00;235.40;235.10;232.20;2.25;4.57;2.39;607496.00;5032885.00;189226.00;782961.00;
2022-10-21T11:45:00Z;1ELS0208029962;0.00;2594.00;232.10;235.80;235.60;3.84;3.75;3.52;1628537.00;3937439.00;216906.00;1164302.00;
2022-10-21T11:45:00Z;1ELS0208029975;0.00;5.00;235.70;235.20;232.60;2.22;4.61;2.37;607496.00;5032885.00;189226.00;782961.00;
2022-10-21T11:45:05Z;1ELS0208029962;0.00;2594.00;232.30;235.50;235.60;3.84;3.76;3.51;1628537.00;3937442.00;216906.00;1164302.00;
2022-10-21T11:45:05Z;1ELS0208029975;0.00;0.00;235.60;234.90;232.70;2.22;4.61;2.37;607496.00;5032885.00;189226.00;782961.00;
2022-10-21T11:45:10Z;1ELS0208029962;0.00;2563.00;233.30;235.50;235.40;3.79;3.70;3.47;1628537.00;3937446.00;216906.00;1164302.00;
2022-10-21T11:45:10Z;1ELS0208029975;27.00;0.00;235.10;235.00;233.80;2.17;4.67;2.34;607496.00;5032885.00;189226.00;782962.00;
2022-10-21T11:45:15Z;1ELS0208029962;0.00;2535.00;233.00;235.40;235.50;3.75;3.67;3.43;1628537.00;3937449.00;216906.00;1164302.00;
2022-10-21T11:45:15Z;1ELS0208029975;7.00;0.00;234.90;235.40;233.30;2.20;4.62;2.36;607496.00;5032885.00;189226.00;782962.00;
2022-10-21T11:45:20Z;1ELS0208029962;0.00;2515.00;232.80;235.30;235.80;3.73;3.64;3.40;1628537.00;3937453.00;216906.00;1164302.00;
2022-10-21T11:45:20Z;1ELS0208029975;27.00;0.00;235.10;235.30;233.40;2.18;4.65;2.33;607496.00;5032885.00;189226.00;782963.00;
2022-10-21T11:45:25Z;1ELS0208029962;0.00;2481.00;232.40;235.00;235.40;3.68;3.60;3.36;1628537.00;3937456.00;216906.00;1164302.00;
2022-10-21T11:45:25Z;1ELS0208029975;30.00;0.00;235.10;235.10;232.50;2.18;4.68;2.34;607496.00;5032885.00;189226.00;782963.00;
2022-10-21T11:45:30Z;1ELS0208029962;0.00;2455.00;232.90;235.70;234.90;3.64;3.55;3.32;1628537.00;3937460.00;216906.00;1164302.00;
2022-10-21T11:45:30Z;1ELS0208029975;24.00;0.00;235.30;234.50;233.30;2.18;4.68;2.35;607496.00;5032885.00;189226.00;782963.00;
